,Length,Width,Views last 7 days,Price_in_Euro,clusters,cluster
1701,-0.49643251706784686,-0.7942806861450415,-0.5251299657592592,-0.20240123723613831,3,Dark purple
1702,-0.469752030598252,-0.587985089416274,0.6805562955038853,-0.20266844621482755,3,Dark purple
1703,-0.469752030598252,-0.587985089416274,0.13251708583881963,-0.20266844621482755,3,Dark purple
1704,-0.7982555202551385,-0.802532510014192,0.6289761345942321,-0.19214041245447155,3,Dark purple
1705,-0.29466133814153606,-0.16714207208958834,-0.6282902875785656,-0.20304253878499248,0,Light pink
1706,-0.6865309831637101,-0.909806220313151,0.8288492581191383,-0.192248364881862,3,Dark purple
1707,0.5391038640333025,0.6167811954797277,5.226057975667077,-0.20705067346533107,1,Pink
1708,-0.9199852397726649,-1.2563828228174805,-0.028670917003846746,-0.19279133352655853,3,Dark purple
1709,-0.619829766989723,-0.7942806861450415,-0.0351184371175534,-0.20389760751679803,3,Dark purple
1710,-0.8449463715769293,-1.1161018170419184,2.724420171548895,-0.19321993672837606,1,Pink
1711,0.047182394750147856,0.03915352463917907,8.14678458717619,-0.19321993672837606,1,Pink
1712,-0.009513638997741145,0.2454491213679465,-0.028670917003846746,-0.20411137469974944,0,Light pink
1713,0.24728604327210899,-0.23315666304279398,-0.13827875893685987,-0.20411137469974944,0,Light pink
1714,-0.4530767265547553,-0.49721502685561614,0.34528524959113926,-0.19876719512596466,3,Dark purple
1715,-0.05787202072388194,0.20419000202219278,-0.44131220428107265,-0.19876719512596466,0,Light pink
1716,-0.1529212537718133,0.20419000202219278,-0.1511737991642732,-0.19876719512596466,0,Light pink
1717,-0.14458360175006507,0.1051681155923847,-0.028670917003846746,-0.19876719512596466,0,Light pink
1718,-0.27631850369368943,-0.20014936756619117,0.3775228501596725,-0.19876719512596466,3,Dark purple
1719,-0.20294716590230372,0.16293088267643946,0.3646278099322592,-0.19876719512596466,0,Light pink
1720,0.03884474272839935,0.36097465553605634,-0.11893619859573992,-0.19876719512596466,0,Light pink
1721,-0.2863236861197876,-0.16714207208958834,-0.3510469226891795,-0.19876719512596466,3,Dark purple
1722,-0.2863236861197876,-0.04336471405232797,2.5052044876828687,-0.19876719512596466,1,Pink
1723,0.03884474272839935,0.36097465553605634,-0.454207244508486,-0.19876719512596466,0,Light pink
1724,0.547441516055051,0.7818176728627417,-0.583157646782619,-0.19876719512596466,0,Light pink
1725,-0.0028435173803425776,0.253700945237097,2.111905760746763,-0.19876719512596466,1,Pink
1726,-0.6365050710332197,-0.8685471009673976,-0.18341139973280646,-0.19877788348511222,3,Dark purple
1727,-0.3697002063372714,-0.4559559075098628,-0.17696387961909982,-0.19880032903932213,3,Dark purple
1728,0.21393543518511557,-0.4559559075098628,1.7443971142654835,-0.19887407871744037,1,Pink
1729,0.18058482709812215,0.45174471809671357,-0.6863179686019255,-0.19662952329645075,0,Light pink
1730,-0.5197779427287424,-0.47245955524816424,-0.7121080490567522,-0.19712439432498322,3,Dark purple
1731,-0.7515646689333475,-0.7942806861450415,0.6934513357312986,-0.18620302894799665,3,Dark purple
1732,-0.3813729191677192,-0.20840119143534205,-0.3639419629165928,-0.1976983592112077,3,Dark purple
1733,0.2806366513591027,0.5012556613116181,-0.05446099745867337,-0.1976983592112077,0,Light pink
1734,0.2973119554025994,0.5837739000031248,-0.454207244508486,-0.1976983592112077,0,Light pink
1735,-0.11957064568481986,-0.4559559075098628,-0.3639419629165928,-0.1978052428026834,3,Dark purple
1736,-0.6381726014375695,-0.7942806861450415,0.1647546864073529,-0.1978052428026834,3,Dark purple
1737,-0.8316061283421319,-0.8107843338833429,0.3066001289088993,-0.18664338934487654,3,Dark purple
1738,-0.5531285508157359,-0.8272879816216443,0.31949516913631265,-0.18674279108494893,3,Dark purple
1739,-0.3697002063372714,-0.42294861203326,-0.3510469226891795,-0.19449185146693684,3,Dark purple
1740,0.6074726106116393,1.0128687411989614,-0.28657172155211297,-0.19449185146693684,0,Light pink
1741,0.013831786663154431,0.23719729749879562,0.33883772947743257,-0.19449185146693684,0,Light pink
1742,0.013831786663154431,0.23719729749879562,-0.3832845232577128,-0.19449185146693684,0,Light pink
1743,0.047182394750147856,1.6070000597778114,0.106727005383993,-0.19449185146693684,0,Light pink
1744,-0.2696483820762909,-0.0846238333980813,-0.28657172155211297,-0.19449185146693684,0,Light pink
1745,-0.27298344288499016,-0.1093793050055336,-0.2801242014384063,-0.19449185146693684,0,Light pink
1746,-0.6781933311419617,-0.46420773137901333,-0.5122349255318459,-0.19449185146693684,3,Dark purple
1747,-0.03452659506298636,0.15467905880728894,-0.5638150864414991,-0.19449185146693684,0,Light pink
1748,-0.11957064568481986,0.534262956788221,-0.27367668132469963,-0.19449185146693684,0,Light pink
1749,-0.6698556791202133,-0.9510653396589047,-0.42841716405365937,-0.19449185146693684,3,Dark purple
1750,0.03884474272839935,0.36097465553605634,0.27436252834036606,-0.19449185146693684,0,Light pink
1751,-0.026188943041237856,0.27020459297539845,-0.3639419629165928,-0.19449185146693684,0,Light pink
1752,-0.784915277020341,-0.9180580441823019,-0.44775972439477935,-0.19449185146693684,3,Dark purple
1753,-0.836608719555181,-0.8355398054907949,-0.5057874054181393,-0.19449185146693684,3,Dark purple
1754,-0.7065413480159062,-0.8190361577524934,0.06804188470175308,-0.19449185146693684,3,Dark purple
1755,-0.8699593276421745,-1.157360936387672,0.10027948527028635,-0.1934230155521799,3,Dark purple
1756,0.047182394750147856,0.12167176333068612,-0.40262708359883276,-0.1934230155521799,0,Light pink
1757,-0.06954473355432943,-0.04336471405232797,-0.37038948303029945,-0.1934230155521799,0,Light pink
1758,0.01049672585445485,-0.24966031078109538,-0.14472627905056654,-0.1934230155521799,0,Light pink
1759,-0.4297313008938597,-0.9510653396589047,-0.009328356662726781,-0.1934230155521799,3,Dark purple
1760,0.60413754980294,0.5755220761339743,-0.3123618020069396,-0.1934230155521799,0,Light pink
1761,-0.0028435173803425776,0.2784564168445493,-0.42841716405365937,-0.1934230155521799,0,Light pink
1762,0.32732750268089356,0.6167811954797277,0.12606956572511296,-0.1934230155521799,0,Light pink
1763,-0.16125890579356178,0.4104855987509602,-0.5315774858729658,-0.1934230155521799,0,Light pink
1764,1.9931903766262213,0.9055950309000025,-0.2092014801876331,-0.1934230155521799,2,Purple
1765,0.057187577176246,0.40223377488180967,0.0938319651565797,-0.1934230155521799,0,Light pink
1766,0.46239746543321747,0.6332848432180294,-0.1640688393916865,-0.1934230155521799,0,Light pink
1767,-0.129575828110918,0.33621918392860406,-0.2930192416658196,-0.1934230155521799,0,Light pink
1768,0.04217980353709893,0.03915352463917907,-0.3768370031440061,-0.19342408438809464,0,Light pink
1769,-0.1695965578153103,-0.125882952743835,-0.41552212382624604,-0.19343370391132744,0,Light pink
1770,-0.11957064568481986,-0.16714207208958834,-0.05446099745867337,-0.19343370391132744,0,Light pink
1771,-0.7198815912507036,-0.909806220313151,0.835296778232845,-0.1813451697154263,3,Dark purple
1772,-0.6098245845636249,-0.4559559075098628,0.05514684447433977,-0.18036290950976466,3,Dark purple
1773,-0.4864273346417487,-0.6209923848928769,0.27436252834036606,-0.18145312214281675,3,Dark purple
1774,0.3806884756200833,0.33621918392860406,0.11962204561140632,-0.19676847196536915,0,Light pink
1775,-0.7865828074246907,-1.2811382944249325,-0.29946676177952625,-0.19690742063428757,3,Dark purple
1776,0.15557187103287692,0.1051681155923847,0.18409724674847286,-0.19006259543618403,0,Light pink
1777,-0.4013832840199152,-0.46420773137901333,0.46134061163785905,-0.1970602641700978,3,Dark purple
1778,-0.5948168109244778,-0.8272879816216443,0.8224017380054317,-0.18103306962831728,3,Dark purple
1779,-0.7032062872072068,-0.7942806861450415,4.884339409640624,-0.1815610745702072,1,Pink
1780,-0.11957064568481986,-0.035112890183177446,-0.09959363825461995,-0.1934230155521799,0,Light pink
1781,0.5324337424159039,0.7240549057786866,-0.3123618020069396,-0.1934230155521799,0,Light pink
1782,0.3806884756200833,0.36922647940520686,-0.048013477344966714,-0.1934230155521799,0,Light pink
1783,0.7975710767075026,0.7818176728627417,-0.4993398853044326,-0.1934230155521799,0,Light pink
1784,0.040512273132749285,-0.7035106235843835,-0.5122349255318459,-0.1934230155521799,3,Dark purple
1785,-0.11790311528047022,-0.04336471405232797,0.47423565186527233,-0.1934230155521799,0,Light pink
1786,-0.05286942951083271,0.2454491213679465,-0.24143908075616635,-0.1934230155521799,0,Light pink
1787,0.4440546309853711,0.8890913831617007,-0.48644484507701924,-0.18807883597839511,0,Light pink
1788,-0.05787202072388194,0.2454491213679465,-0.22854404052875305,-0.18807883597839511,0,Light pink
1789,-0.07788238557607793,0.32796736005945354,-0.3510469226891795,-0.18807883597839511,0,Light pink
1790,0.06385769879364457,0.20419000202219278,-0.44131220428107265,-0.18807883597839511,0,Light pink
1791,-0.22796012196754892,-0.05161653792147849,-0.434864684167366,-0.18807883597839511,0,Light pink
1792,-0.047866838297783786,0.17943453041474086,0.06804188470175308,-0.18807883597839511,0,Light pink
1793,-0.0645421423412805,0.3774783032743574,-0.06090851757238002,-0.18818571956987082,0,Light pink
1794,-0.28799121652413723,-0.05161653792147849,0.2550199679992461,-0.18818571956987082,3,Dark purple
1795,-0.3697002063372714,-0.125882952743835,-0.6734229283745122,-0.18818571956987082,0,Light pink
1796,-0.6365050710332197,-0.8685471009673976,-0.39617956348512606,-0.18818571956987082,3,Dark purple
1797,-0.5698038548592326,-0.5797332655471232,0.6741087753901787,-0.18818571956987082,3,Dark purple
1798,0.21393543518511557,0.5012556613116181,0.9062194994836182,-0.18818571956987082,0,Light pink
1799,0.1822523575024718,0.5012556613116181,0.003566683564686529,-0.18818571956987082,0,Light pink
1800,-0.4530767265547553,0.36922647940520686,-0.7185555691704588,-0.1882926031613465,0,Light pink
1801,-0.11957064568481986,-0.04336471405232797,1.1254351833496445,-0.18838666072184512,3,Dark purple
1802,0.5374363336289528,0.4599965419658648,-0.4993398853044326,-0.18407711431354506,0,Light pink
1803,-0.4297313008938597,-0.4146967881641095,-0.5122349255318459,-0.18407711431354506,3,Dark purple
1804,0.207265313567717,0.18768635428389138,-0.5186824456455525,-0.18701000006363816,0,Light pink
1805,0.1505692798198277,0.36097465553605634,-0.32525684223435286,-0.18701000006363816,0,Light pink
1806,-0.17960174024140813,0.12992358719983663,-0.5186824456455525,-0.18702068842278574,0,Light pink
1807,-0.4330663617025593,-0.47245955524816424,-0.7572406898526988,-0.18711688365511386,3,Dark purple
1808,0.11221608051978535,0.23719729749879562,0.6741087753901787,-0.17594754834590368,0,Light pink
1809,-0.6698556791202133,-0.7942806861450415,4.059056835086173,-0.17486802407199917,1,Pink
1810,-0.5114402907069939,-0.7942806861450415,0.5902910139119921,-0.17558093762714205,3,Dark purple
1811,0.9809994211859673,0.8643359115542484,-0.5960526870100323,-0.18807883597839511,0,Light pink
1812,-0.1745991490283592,0.03915352463917907,1.3768884677842042,-0.18807883597839511,3,Dark purple
1813,0.13556150618068064,0.14642723493813806,2.0216404791548697,-0.18807883597839511,1,Pink
1814,0.03550968191970007,-0.04336471405232797,-0.621842767464859,-0.18807883597839511,0,Light pink
1815,-0.4530767265547553,-0.4559559075098628,0.02935676401951315,-0.18807883597839511,3,Dark purple
1816,-0.2596431996501927,-0.3074230778651501,-0.2930192416658196,-0.18807883597839511,3,Dark purple
1817,-0.4364014225112586,-0.47245955524816424,-0.7894782904212321,-0.1838034923193673,3,Dark purple
1818,-0.26464579086324164,-0.4889632029864656,-0.05446099745867337,-0.1838034923193673,3,Dark purple
1819,0.040512273132749285,-0.11763112887468412,-0.20275396007392643,-0.1838034923193673,0,Light pink
1820,-0.28799121652413723,-0.05161653792147849,0.07448940481545974,-0.1838034923193673,3,Dark purple
1821,0.05385251636754642,0.36922647940520686,-0.3381518824617662,-0.1838034923193673,0,Light pink
1822,0.005494134641405926,0.12992358719983663,-0.2092014801876331,-0.1838034923193673,0,Light pink
1823,1.0477006373599542,1.5492372926937563,0.7966116575506051,-0.1838034923193673,0,Light pink
1824,-0.11957064568481986,0.6332848432180294,-0.5960526870100323,-0.1838034923193673,0,Light pink
1825,0.2973119554025994,0.4104855987509602,-0.41552212382624604,-0.1838034923193673,0,Light pink
1826,0.013831786663154431,0.20419000202219278,-0.46710228473589926,-0.1838034923193673,0,Light pink
1827,0.005494134641405926,0.18768635428389138,0.04225180424692646,-0.1838034923193673,0,Light pink
1828,0.23394580003731155,0.253700945237097,-0.2930192416658196,-0.1838034923193673,0,Light pink
1829,0.18058482709812215,0.0886644678540833,-0.20275396007392643,-0.1838034923193673,0,Light pink
1830,0.19726013114161886,0.253700945237097,-0.434864684167366,-0.1838034923193673,0,Light pink
1831,-0.28965874692848687,0.0061462291625762585,-0.13183123882315323,-0.1838034923193673,0,Light pink
1832,-0.08622003759782643,0.20419000202219278,-0.44775972439477935,-0.1838034923193673,0,Light pink
1833,-0.6264998886071217,-0.47245955524816424,-0.7121080490567522,-0.18273465640461034,3,Dark purple
1834,0.15723940143722656,0.4930038374424676,-0.434864684167366,-0.18273465640461034,0,Light pink
1835,0.28230418176345234,0.5672702522648237,-0.32525684223435286,-0.18273465640461034,0,Light pink
1836,0.29897948580694905,0.8313286160776455,-0.621842767464859,-0.18273465640461034,0,Light pink
1837,0.18058482709812215,0.17118270654558998,-0.8475059714445919,-0.18273465640461034,0,Light pink
1838,0.1055459589023865,0.3527228316669055,-0.14472627905056654,-0.18273465640461034,0,Light pink
1839,-0.4330663617025593,-0.47245955524816424,-0.35749444280288617,-0.18273465640461034,3,Dark purple
1840,0.0288395603023015,0.0886644678540833,-0.7636882099664054,-0.18273465640461034,0,Light pink
1841,0.39903131006792963,0.5672702522648237,-0.13827875893685987,-0.18273465640461034,0,Light pink
1842,-0.24963801722409457,-0.18364571982788974,-0.22854404052875305,-0.18273465640461034,3,Dark purple
1843,0.4974156039245606,0.4847520135733164,-0.4606547646221926,-0.18273465640461034,0,Light pink
1844,-0.3863755103807681,-0.49721502685561614,0.3259426892500193,-0.18273465640461034,3,Dark purple
1845,0.48074029988106387,2.019591253235346,1.3317558269882575,-0.18273465640461034,0,Light pink
1846,0.21393543518511557,0.4104855987509602,0.5902910139119921,-0.18273465640461034,0,Light pink
1847,-0.2546406084371438,-0.39819314042580806,-0.18341139973280646,-0.16515230560685845,3,Dark purple
1848,0.13055891496763172,0.16293088267643946,-0.4606547646221926,-0.17845931274558252,0,Light pink
1849,-0.728219243272452,-0.8355398054907949,-0.22854404052875305,-0.17845931274558252,3,Dark purple
1850,0.3473378675330899,0.5755220761339743,-0.17051635950539315,-0.17845931274558252,0,Light pink
1851,-0.6031544629462263,-0.8190361577524934,-0.0351184371175534,-0.17856619633705823,3,Dark purple
1852,0.00882919545010521,0.2454491213679465,0.0358042841332198,-0.18342939974920236,0,Light pink
1853,-0.28799121652413723,-0.05161653792147849,0.47423565186527233,-0.18342939974920236,3,Dark purple
1854,0.047182394750147856,0.31971553619030263,-0.8346109312171787,-0.178993730702961,0,Light pink
1855,0.047182394750147856,0.31971553619030263,-0.7443456496252855,-0.178993730702961,0,Light pink
1856,-0.619829766989723,-0.8685471009673976,0.022909243905806495,-0.16623182988076296,3,Dark purple
1857,1.0477006373599542,1.1944088663202765,-0.2092014801876331,-0.17952814866033948,0,Light pink
1858,-0.07788238557607793,-0.29091943012684873,-0.2349915606424597,-0.17952814866033948,3,Dark purple
1859,-0.661518027098465,-0.6705033281077808,-0.6411853278059789,-0.17739047683082557,3,Dark purple
1860,0.6341530970812341,0.9716096218532081,0.24857244788553942,-0.17739047683082557,0,Light pink
1861,0.09053818526323942,0.0886644678540833,0.06159436458804642,-0.17739047683082557,0,Light pink
1862,0.07886547243279164,0.21244182589134367,-0.2349915606424597,-0.17739047683082557,0,Light pink
1863,0.9409786914815746,0.21244182589134367,-0.808820850762352,-0.17739047683082557,0,Light pink
1864,-0.06287461193693086,0.17118270654558998,-0.3832845232577128,-0.17739047683082557,0,Light pink
1865,-0.3530249022937747,0.2867082407136998,-0.7572406898526988,-0.17739047683082557,0,Light pink
1866,0.547441516055051,0.9055950309000025,-0.2607816410972863,-0.17739047683082557,0,Light pink
1867,0.07886547243279164,0.21244182589134367,0.7708215770957785,-0.17739047683082557,0,Light pink
1868,0.19726013114161886,0.534262956788221,-0.5509200462140859,-0.17739047683082557,0,Light pink
1869,-0.1529212537718133,-0.04336471405232797,0.1647546864073529,-0.17739047683082557,0,Light pink
1870,0.3139872594460961,0.31971553619030263,-0.37038948303029945,-0.17739047683082557,0,Light pink
1871,0.15723940143722656,0.4930038374424676,-0.5509200462140859,-0.17739047683082557,0,Light pink
1872,0.19726013114161886,0.2454491213679465,-0.44131220428107265,-0.17739047683082557,0,Light pink
1873,0.12555632375458278,0.2867082407136998,-0.3059142818932329,-0.17739047683082557,0,Light pink
1874,-0.4530767265547553,-1.2811382944249325,-0.6669754082608056,-0.17739047683082557,3,Dark purple
1875,0.2889743033808509,0.15467905880728894,-0.3639419629165928,-0.17311513317179775,0,Light pink
1876,-0.2863236861197876,-0.2826676062576982,-0.5896051668963257,-0.17311513317179775,3,Dark purple
1877,-0.2863236861197876,-0.2826676062576982,-0.3897320433714194,-0.17311513317179775,3,Dark purple
1878,0.15557187103287692,0.36922647940520686,-0.3897320433714194,-0.17311513317179775,0,Light pink
1879,0.03550968191970007,-0.04336471405232797,0.4677881317515657,-0.17311513317179775,0,Light pink
1880,-1.0367123680771422,-1.2811382944249325,-0.46710228473589926,-0.17311513317179775,3,Dark purple
1881,-0.28799121652413723,-0.0681201856597799,2.2924363239305494,-0.17311513317179775,1,Pink
1882,-0.1695965578153103,0.0804126439849324,9.481421250713469,-0.17311513317179775,1,Pink
1883,0.20559778316336705,0.6002775477414266,1.8604524763122035,-0.17311513317179775,1,Pink
1884,-0.24963801722409457,-0.16714207208958834,-0.25433412098357966,-0.17311513317179775,3,Dark purple
1885,-0.20294716590230372,0.0804126439849324,0.3517327697048459,-0.17311513317179775,0,Light pink
1886,-0.5948168109244778,-0.8272879816216443,0.6354236547079387,-0.17331821199560157,3,Dark purple
1887,-0.31133664218503276,-0.16714207208958834,0.8159542178917251,-0.15975468423733583,3,Dark purple
1888,0.047182394750147856,0.36922647940520686,-0.3381518824617662,-0.1720462972570408,0,Light pink
1889,0.2973119554025994,0.7405585535169884,1.1770153442592977,-0.1720462972570408,0,Light pink
1890,0.3806884756200833,0.3857301271435079,-0.25433412098357966,-0.1720462972570408,0,Light pink
1891,-0.619829766989723,-0.7860288622758906,0.3517327697048459,-0.15836840405589606,3,Dark purple
1892,0.10387842849803686,-0.059868361790629376,-0.2220965204150464,-0.1721531808485165,0,Light pink
1893,-0.011181169402090785,0.36097465553605634,0.3646278099322592,-0.1721531808485165,0,Light pink
1894,0.19726013114161886,0.2454491213679465,-0.5638150864414991,-0.1721531808485165,0,Light pink
1895,0.005494134641405926,0.23719729749879562,-0.2349915606424597,-0.1721531808485165,0,Light pink
1896,-0.5197779427287424,-0.7942806861450415,-0.1060411583683266,-0.1721531808485165,3,Dark purple
1897,0.03884474272839935,0.36097465553605634,0.14541212606623294,-0.1721531808485165,0,Light pink
1898,2.395065204074493,1.095386979890468,-0.7507931697389921,-0.17258071521441928,2,Purple
1899,2.6818804336226374,2.605470747945046,0.08093692492916639,-0.17258071521441928,2,Purple
1900,-0.11957064568481986,-0.4559559075098628,-0.3639419629165928,-0.17258071521441928,3,Dark purple
1901,-0.5447908987939877,-0.2661639585193968,-0.25433412098357966,-0.17258071521441928,3,Dark purple
1902,-0.6365050710332197,-0.8685471009673976,-0.11893619859573992,-0.167964412898584,3,Dark purple
1903,0.003826604237056285,0.18768635428389138,2.0667731199508164,-0.1543570628678132,1,Pink
1904,-0.07788238557607793,0.2454491213679465,-0.02222339689014009,-0.16883978951276993,0,Light pink
1905,-0.6031544629462263,-0.8190361577524934,-0.48644484507701924,-0.16894667310424563,3,Dark purple
1906,-0.29299380773718614,-0.07637200952893078,1.099645102894818,-0.16905355669572134,3,Dark purple
1907,-0.6698556791202133,-0.8685471009673976,-0.41552212382624604,-0.169160440287197,3,Dark purple
1908,0.06886029000669379,-1.0170799306121103,-0.2801242014384063,-0.16606295380623137,3,Dark purple
1909,-0.6448427230549683,-0.8767989248365482,-0.7121080490567522,-0.16929297594062687,3,Dark purple
1910,-0.14458360175006507,0.0886644678540833,-0.3832845232577128,-0.16612067094562824,0,Light pink
1911,0.13055891496763172,0.2867082407136998,-0.37038948303029945,-0.16937420747014842,0,Light pink
1912,-0.4213936488721115,-0.3734376688183558,0.1647546864073529,-0.16937420747014842,3,Dark purple
1913,-0.186271861858807,-0.018609242444876037,-0.4993398853044326,-0.16990862542752688,0,Light pink
1914,0.19726013114161886,0.23719729749879562,-0.22854404052875305,-0.16990862542752688,0,Light pink
1915,-0.08622003759782643,-0.07637200952893078,0.022909243905806495,-0.16990862542752688,0,Light pink
1916,-0.6031544629462263,-0.8190361577524934,-0.3188093221206462,-0.1700155090190026,3,Dark purple
1917,-0.4330663617025593,5.303817153157325,-0.7378981295115788,-0.16574016535997477,2,Purple
1918,-0.31133664218503276,-0.47245955524816424,0.05514684447433977,-0.16584704895145047,3,Dark purple
1919,-0.29466133814153606,-0.0846238333980813,-0.17696387961909982,-0.16627458331735323,3,Dark purple
1920,0.3473378675330899,0.7818176728627417,-0.3768370031440061,-0.16670211768325602,0,Light pink
1921,0.21393543518511557,0.36922647940520686,0.6225286144805254,-0.16670211768325602,0,Light pink
1922,0.5457739856507013,1.1944088663202765,-0.2930192416658196,-0.16670211768325602,0,Light pink
1923,0.03050709070665114,0.534262956788221,-0.660527888147099,-0.16670211768325602,0,Light pink
1924,-0.24463542601104565,-0.04336471405232797,-0.5702626065552058,-0.16670211768325602,0,Light pink
1925,-0.036194125467336004,0.03915352463917907,0.480683171978979,-0.16670211768325602,0,Light pink
1926,0.113883610924135,0.2867082407136998,-0.28657172155211297,-0.16670211768325602,0,Light pink
1927,0.3940287188548807,0.5920257238722754,-0.267229161210993,-0.16670211768325602,0,Light pink
1928,0.5657843505028973,0.7405585535169884,-0.5702626065552058,-0.16670211768325602,0,Light pink
1929,-0.47141956100260163,-0.29091943012684873,-0.660527888147099,-0.16670211768325602,3,Dark purple
1930,-0.026188943041237856,0.27020459297539845,-0.770135730080112,-0.16670211768325602,0,Light pink
1931,0.39903131006792963,0.5920257238722754,0.5322633328886323,-0.16670211768325602,0,Light pink
1932,0.18058482709812215,0.2867082407136998,-0.5315774858729658,-0.16670211768325602,0,Light pink
1933,-0.0645421423412805,-0.0846238333980813,-0.35749444280288617,-0.1624267740242282,0,Light pink
1934,-0.7332218344855009,-0.9180580441823019,-0.6153952473511524,-0.1624267740242282,3,Dark purple
1935,0.39736377966358,0.6992994341712351,-0.06735603768608668,-0.1624267740242282,0,Light pink
1936,0.33066256348959283,0.3857301271435079,-0.434864684167366,-0.1624267740242282,0,Light pink
1937,0.5391038640333025,0.6992994341712351,-0.37038948303029945,-0.1624267740242282,0,Light pink
1938,0.5307662120115543,0.6992994341712351,-0.06735603768608668,-0.1624267740242282,0,Light pink
1939,-0.1529212537718133,-0.16714207208958834,0.293705088681486,-0.1624267740242282,3,Dark purple
1940,0.23894839125036077,0.14642723493813806,0.3710753300459659,-0.1624267740242282,0,Light pink
1941,-0.3029989901632843,-0.125882952743835,-0.47354980484960596,-0.1624267740242282,0,Light pink
1942,0.547441516055051,0.7818176728627417,-0.028670917003846746,-0.1624267740242282,0,Light pink
1943,-0.336349598250278,-0.29091943012684873,-0.05446099745867337,-0.1624267740242282,3,Dark purple
1944,0.21226790478076593,0.5012556613116181,-0.06090851757238002,-0.1624267740242282,0,Light pink
1945,-0.05286942951083271,0.2454491213679465,-0.3639419629165928,-0.16274742479865528,0,Light pink
1946,-0.5981518717331771,-0.7860288622758906,-0.5380250059866725,-0.1629611919816067,3,Dark purple
1947,0.547441516055051,0.9055950309000025,-0.5380250059866725,-0.16146482170094695,0,Light pink
1948,-0.5364532467722392,0.20419000202219278,-0.7250030892841655,-0.16146482170094695,0,Light pink
1949,-0.2696483820762909,-0.33217854947260245,-0.34459940257547284,-0.16146482170094695,3,Dark purple
1950,0.48074029988106387,0.6992994341712351,-0.009328356662726781,-0.16146482170094695,0,Light pink
1951,1.873128187513044,-0.0846238333980813,-0.4799973249633126,-0.16146482170094695,0,Light pink
1952,-0.6081570541592752,-0.7942806861450415,0.06159436458804642,-0.16178547247537403,3,Dark purple
1953,0.3473378675330899,0.45174471809671357,-0.49289236519072593,-0.16189235606684974,0,Light pink
1954,0.1222212629458832,0.6167811954797277,-0.454207244508486,-0.16189235606684974,0,Light pink
1955,0.6641686443595283,0.7405585535169884,-0.6411853278059789,-0.16189235606684974,0,Light pink
1956,0.830921684794496,0.6827957864329333,-0.434864684167366,-0.16189235606684974,0,Light pink
1957,-0.4780896826200005,-0.6374960326311783,-0.44775972439477935,-0.16189235606684974,3,Dark purple
1958,-0.6781933311419617,-0.8685471009673976,-0.7185555691704588,-0.16189235606684974,3,Dark purple
1959,-0.044531777489084504,-0.0846238333980813,-0.5896051668963257,-0.16189235606684974,0,Light pink
1960,0.33066256348959283,0.36922647940520686,-0.44131220428107265,-0.16189235606684974,0,Light pink
1961,-0.2529730780327941,-0.04336471405232797,-0.06090851757238002,-0.16189235606684974,0,Light pink
1962,-0.6381726014375695,-0.7942806861450415,-0.4799973249633126,-0.15995776306113965,3,Dark purple
1963,-0.6381726014375695,-0.7942806861450415,-0.33170436234805956,-0.15995776306113965,3,Dark purple
1964,-0.6381726014375695,-0.7942806861450415,-0.1511737991642732,-0.15995776306113965,3,Dark purple
1965,-0.6214972973940727,-0.49721502685561614,-0.0028808365490201257,-0.16075404581763356,3,Dark purple
1966,-0.6531803750767166,-0.8767989248365482,-0.6089477272374457,-0.14626063081352927,3,Dark purple
1967,-0.41138846644601335,-1.0748426976961651,-0.7121080490567522,-0.16135793810947124,3,Dark purple
1968,0.3806884756200833,0.6992994341712351,-0.47354980484960596,-0.16135793810947124,0,Light pink
1969,-0.7082088784202559,-0.8767989248365482,2.8856081743915616,-0.16135793810947124,1,Pink
1970,0.3473378675330899,0.658040314825481,-0.5767101266689124,-0.16135793810947124,0,Light pink
1971,0.33066256348959283,1.0293723889372626,-0.48644484507701924,-0.16135793810947124,0,Light pink
1972,-0.05286942951083271,0.2867082407136998,0.27436252834036606,-0.16135793810947124,0,Light pink
1973,0.01049672585445485,0.29496006458285073,-0.4090746037125394,-0.16135793810947124,0,Light pink
1974,0.3023145466156483,0.43524107035841253,-0.7572406898526988,-0.16135793810947124,0,Light pink
1975,0.9009579617771827,0.5837739000031248,-0.7378981295115788,-0.16135793810947124,0,Light pink
1976,0.23061073922861228,0.03915352463917907,-0.48644484507701924,-0.16135793810947124,0,Light pink
1977,-0.4030508144242648,-0.25791213465024593,-0.6347378076922723,-0.15601375853568647,3,Dark purple
1978,0.5224285599898058,0.6167811954797277,-0.46710228473589926,-0.15601375853568647,0,Light pink
1979,0.08887065485888979,-0.13413477661298553,-0.02222339689014009,-0.15601375853568647,0,Light pink
1980,0.5391038640333025,0.5755220761339743,-0.2607816410972863,-0.15601375853568647,0,Light pink
1981,-0.19127445307185592,-0.2826676062576982,-0.4606547646221926,-0.15601375853568647,3,Dark purple
1982,0.03884474272839935,0.36097465553605634,-0.5509200462140859,-0.15601375853568647,0,Light pink
1983,-0.4147235272547126,-0.47245955524816424,-0.2801242014384063,-0.15601375853568647,3,Dark purple
1984,-0.10289534164132315,-0.15063842435128694,-0.4993398853044326,-0.15601375853568647,0,Light pink
1985,0.547441516055051,0.36922647940520686,0.08093692492916639,-0.15601375853568647,0,Light pink
1986,-0.4030508144242648,-0.3734376688183558,-0.2092014801876331,-0.15601375853568647,3,Dark purple
